line_cd,station_cd1,station_cd2,time
11907,1190701,1190702,120000
11907,1190702,1190703,120000
11907,1190703,1190704,120000
11907,1190704,1190705,120000
11907,1190705,1190706,120000
11907,1190706,1190707,120000
11907,1190707,1190708,120000
11907,1190708,1190709,120000
11907,1190709,1190710,120000
11907,1190710,1190711,120000
11907,1190711,1190712,120000
11907,1190712,1190713,120000
11907,1190713,1190714,120000
11907,1190714,1190715,120000
11907,1190715,1190716,120000
11907,1190716,1190717,120000
11907,1190717,1190718,120000
11907,1190718,1190719,120000
11907,1190719,1190720,120000
11907,1190720,1190721,120000
11907,1190721,1190722,120000
11907,1190722,1190723,120000
11907,1190723,1190724,120000
11907,1190724,1190725,120000
11907,1190725,1190726,120000
11907,1190726,1190727,120000
11907,1190727,1190728,120000
11907,1190728,1190729,120000
11907,1190729,1190730,120000
11907,1190730,1190731,120000
11907,1190731,1190732,120000
11907,1190732,1190733,120000
11907,1190733,1190734,120000
11907,1190734,1190735,120000
11907,1190735,1190736,120000
11907,1190736,1190737,120000
11907,1190737,1190738,120000
11907,1190738,1190739,120000
11907,1190739,1190740,120000
11907,1190740,1190741,120000
11907,1190741,1190742,120000
11907,1190742,1190743,120000
11907,1190743,1190744,120000
11907,1190744,1190745,120000
11907,1190745,1190746,120000
11907,1190746,1190747,120000
11907,1190747,1190748,120000
11907,1190748,1190749,120000
11907,1190749,1190750,120000
11907,1190750,1190751,120000
11907,1190751,1190752,120000
11907,1190752,1190753,120000
11907,1190753,1190754,120000
11907,1190754,1190755,120000
11907,1190755,1190756,120000
11908,1190801,1190802,120000
11908,1190802,1190803,120000
11908,1190803,1190804,120000
11908,1190804,1190805,120000
11908,1190805,1190806,120000
11908,1190806,1190807,120000
11908,1190807,1190808,120000
11908,1190808,1190809,120000
11908,1190809,1190810,120000
11908,1190810,1190811,120000
11908,1190811,1190812,120000
11909,1190901,1190902,120000
11909,1190902,1190903,120000
11909,1190903,1190904,120000
11909,1190904,1190905,120000
11909,1190905,1190906,120000
11909,1190906,1190907,120000
11909,1190907,1190908,120000
11909,1190908,1190909,120000
11909,1190909,1190910,120000
11909,1190910,1190911,120000
11909,1190911,1190912,120000
11909,1190912,1190913,120000
11909,1190913,1190914,120000
11909,1190914,1190915,120000
11909,1190915,1190916,120000
11909,1190916,1190917,120000
11909,1190917,1190918,120000
11909,1190918,1190919,120000
11909,1190919,1190920,120000
11910,1191001,1191002,120000
11910,1191002,1191003,120000
11910,1191003,1191004,120000
11910,1191004,1191005,120000
11910,1191005,1191006,120000
11911,1191101,1191102,120000
11911,1191102,1191103,120000
11911,1191103,1191104,120000
11911,1191104,1191105,120000
11911,1191105,1191106,120000
11911,1191106,1191107,120000
11911,1191107,1191108,120000
11911,1191108,1191109,120000
11911,1191109,1191110,120000
11911,1191110,1191111,120000
11911,1191111,1191112,120000
11911,1191112,1191113,120000
11911,1191113,1191114,120000
11911,1191114,1191115,120000
11911,1191115,1191116,120000
11912,1191201,1191202,120000
11912,1191202,1191203,120000
11912,1191203,1191204,120000
11912,1191204,1191205,120000
11913,1191301,1191337,120000
11913,1191302,1191303,120000
11913,1191303,1191304,120000
11913,1191304,1191305,120000
11913,1191305,1191306,120000
11913,1191306,1191307,120000
11913,1191307,1191308,120000
11913,1191308,1191309,120000
11913,1191309,1191310,120000
11913,1191310,1191311,120000
11913,1191311,1191312,120000
11913,1191312,1191313,120000
11913,1191313,1191314,120000
11913,1191314,1191315,120000
11913,1191315,1191316,120000
11913,1191316,1191317,120000
11913,1191317,1191318,120000
11913,1191318,1191319,120000
11913,1191319,1191320,120000
11913,1191320,1191321,120000
11913,1191321,1191322,120000
11913,1191322,1191323,120000
11913,1191323,1191324,120000
11913,1191324,1191325,120000
11913,1191325,1191326,120000
11913,1191326,1191327,120000
11913,1191327,1191328,120000
11913,1191328,1191329,120000
11913,1191329,1191330,120000
11913,1191330,1191331,120000
11913,1191331,1191332,120000
11913,1191332,1191333,120000
11913,1191333,1191334,120000
11913,1191334,1191335,120000
11913,1191335,1191336,120000
11913,1191337,1191302,120000
11914,1191401,1191402,120000
11914,1191402,1191403,120000
11914,1191403,1191404,120000
11914,1191404,1191405,120000
11914,1191405,1191406,120000
11914,1191406,1191407,120000
11914,1191407,1191408,120000
11914,1191408,1191409,120000
11914,1191409,1191410,120000
11914,1191410,1191411,120000
11914,1191411,1191412,120000
11914,1191412,1191413,120000
11914,1191413,1191414,120000
11914,1191414,1191415,120000
11914,1191415,1191416,120000
11914,1191416,1191417,120000
11914,1191417,1191418,120000
11914,1191418,1191429,120000
11914,1191419,1191420,120000
11914,1191420,1191421,120000
11914,1191421,1191422,120000
11914,1191422,1191423,120000
11914,1191423,1191424,120000
11914,1191424,1191425,120000
11914,1191425,1191426,120000
11914,1191426,1191427,120000
11914,1191427,1191428,120000
11914,1191429,1191419,120000
11915,1191501,1191502,120000
11915,1191502,1191503,120000
11915,1191503,1191504,120000
11915,1191504,1191505,120000
11915,1191505,1191506,120000
11916,1191601,1191602,120000
11916,1191602,1191603,120000
11916,1191603,1191604,120000
11916,1191604,1191605,120000
11916,1191605,1191606,120000
11917,1191701,1191702,120000
11917,1191702,1191703,120000
11917,1191703,1191704,120000
11917,1191704,1191705,120000
11917,1191705,1191706,120000
11917,1191706,1191707,120000
11917,1191707,1191708,120000
11917,1191708,1191709,120000
11917,1191709,1191710,120000
11917,1191710,1191711,120000
11918,1191801,1191802,120000
11918,1191802,1191803,120000
11918,1191803,1191804,120000
11918,1191804,1191805,120000
11918,1191805,1191806,120000
11918,1191806,1191807,120000
11918,1191807,1191808,120000
11918,1191808,1191809,120000
11918,1191809,1191810,120000
11918,1191810,1191811,120000
11918,1191811,1191812,120000
11918,1191812,1191813,120000
11918,1191813,1191814,120000
11920,1192001,1192002,120000
11920,1192002,1192003,120000
11920,1192003,1192004,120000
11920,1192004,1192005,120000
11920,1192005,1192006,120000
11920,1192006,1192007,120000
11920,1192007,1192008,120000
11920,1192008,1192009,120000
11920,1192009,1192010,120000
11920,1192010,1192011,120000
11920,1192011,1192012,120000
11920,1192012,1192013,120000
11920,1192013,1192014,120000
11921,1192101,1192102,120000
11921,1192102,1192103,120000
11921,1192103,1192104,120000
11921,1192104,1192105,120000
11921,1192105,1192106,120000
11921,1192106,1192107,120000
11921,1192107,1192108,120000
11921,1192108,1192109,120000
11921,1192109,1192110,120000
11921,1192110,1192111,120000
11921,1192111,1192112,120000
11921,1192112,1192113,120000
11921,1192113,1192114,120000
11921,1192114,1192115,120000
11921,1192115,1192116,120000
11922,1192201,1192202,120000
11922,1192202,1192203,120000
11922,1192203,1192204,120000
11922,1192204,1192205,120000
11922,1192205,1192206,120000
11922,1192206,1192207,120000
11922,1192207,1192208,120000
11922,1192208,1192209,120000
11922,1192209,1192210,120000
11922,1192210,1192211,120000
11922,1192211,1192212,120000
11922,1192212,1192213,120000
11923,1192301,1192302,120000
11923,1192302,1192303,120000
11923,1192303,1192304,120000
11923,1192304,1192305,120000
11923,1192305,1192306,120000
11923,1192306,1192307,120000
11923,1192307,1192308,120000
11923,1192308,1192309,120000
11923,1192309,1192310,120000
11923,1192310,1192311,120000
11923,1192311,1192312,120000
11923,1192312,1192313,120000
11923,1192313,1192314,120000
11923,1192314,1192315,120000
11923,1192315,1192316,120000
11923,1192316,1192317,120000
11923,1192317,1192318,120000
11923,1192318,1192319,120000
11923,1192319,1192320,120000
11923,1192320,1192321,120000
11923,1192321,1192322,120000
11923,1192322,1192323,120000
11923,1192323,1192324,120000
11923,1192324,1192325,120000
11923,1192325,1192326,120000
11923,1192326,1192327,120000
11923,1192327,1192328,120000
11923,1192328,1192329,120000
11923,1192329,1192330,120000
11923,1192330,1192331,120000
11923,1192331,1192332,120000
11923,1192332,1192333,120000
11923,1192333,1192334,120000
11923,1192334,1192335,120000
11923,1192335,1192336,120000
11923,1192336,1192337,120000
11924,1192401,1192402,120000
11924,1192402,1192412,120000
11924,1192403,1192404,120000
11924,1192404,1192405,120000
11924,1192405,1192406,120000
11924,1192406,1192407,120000
11924,1192407,1192408,120000
11924,1192408,1192409,120000
11924,1192409,1192410,120000
11924,1192410,1192411,120000
11924,1192412,1192403,120000
11925,1192501,1192502,120000
11925,1192502,1192503,120000
11925,1192503,1192504,120000
11925,1192504,1192505,120000
11925,1192505,1192506,120000
11925,1192506,1192507,120000
11925,1192507,1192508,120000
11925,1192508,1192509,120000
11925,1192509,1192510,120000
11925,1192510,1192511,120000
11925,1192511,1192512,120000
11925,1192512,1192513,120000
11925,1192513,1192514,120000
11925,1192514,1192515,120000
11925,1192515,1192516,120000
11925,1192516,1192517,120000
11925,1192517,1192518,120000
11925,1192518,1192519,120000
11926,1192601,1192602,120000
11926,1192602,1192603,120000
11926,1192603,1192604,120000
11926,1192604,1192605,120000
11926,1192605,1192606,120000
11926,1192606,1192607,120000
11926,1192607,1192608,120000
11926,1192608,1192609,120000
11926,1192609,1192610,120000
11927,1192701,1192702,120000
11927,1192702,1192703,120000
11927,1192703,1192704,120000
11928,1192801,1192802,120000
11928,1192802,1192803,120000
11928,1192803,1192804,120000
11928,1192804,1192805,120000
11928,1192805,1192806,120000
11928,1192806,1192807,120000
11928,1192807,1192808,120000
11928,1192808,1192809,120000
11928,1192809,1192810,120000
11928,1192810,1192811,120000
11928,1192811,1192812,120000
11928,1192812,1192813,120000
11928,1192813,1192814,120000
11928,1192814,1192815,120000
11928,1192815,1192816,120000
11928,1192816,1192817,120000
11928,1192817,1192818,120000
11928,1192818,1192819,120000
11928,1192819,1192820,120000
11928,1192820,1192821,120000
11928,1192821,1192822,120000
11928,1192822,1192823,120000
11928,1192823,1192824,120000
11928,1192824,1192825,120000
11928,1192825,1192826,120000
11928,1192826,1192827,120000
11928,1192827,1192828,120000
11928,1192828,1192829,120000
11929,1192901,1192902,120000
11929,1192902,1192903,120000
11929,1192903,1192904,120000
11929,1192904,1192905,120000
11929,1192905,1192906,120000
11929,1192906,1192907,120000
11929,1192907,1192908,120000
11929,1192908,1192909,120000
11929,1192909,1192910,120000
11929,1192910,1192911,120000
11929,1192911,1192912,120000
11929,1192912,1192913,120000
11929,1192913,1192914,120000
11929,1192914,1192915,120000
11929,1192915,1192916,120000
11929,1192916,1192917,120000
11930,1193001,1193002,120000
11930,1193002,1193003,120000
11930,1193003,1193004,120000
11930,1193004,1193005,120000
11930,1193005,1193006,120000
11930,1193006,1193007,120000
11930,1193007,1193008,120000
11930,1193008,1193009,120000
11930,1193009,1193010,120000
11930,1193010,1193011,120000
11930,1193011,1193012,120000
11930,1193012,1193013,120000
11930,1193013,1193014,120000
11930,1193014,1193015,120000
11930,1193015,1193016,120000
11930,1193016,1193017,120000
11930,1193017,1193018,120000
11930,1193018,1193019,120000
11930,1193019,1193020,120000
11930,1193020,1193021,120000
11930,1193021,1193022,120000
11930,1193022,1193023,120000
11930,1193023,1193024,120000
11930,1193024,1193025,120000
11930,1193025,1193026,120000
11930,1193026,1193027,120000
11930,1193027,1193028,120000
11930,1193028,1193029,120000
11930,1193029,1193030,120000
11930,1193030,1193031,120000
11930,1193031,1193032,120000
11930,1193032,1193033,120000
11930,1193033,1193034,120000
11930,1193034,1193035,120000
11930,1193035,1193036,120000
21001,2100101,2100102,120000
21001,2100102,2100103,120000
21001,2100103,2100104,120000
21001,2100104,2100105,120000
21001,2100105,2100106,120000
21001,2100106,2100107,120000
21001,2100107,2100108,120000
21001,2100108,2100109,120000
21001,2100109,2100110,120000
21001,2100110,2100111,120000
21001,2100111,2100112,120000
21001,2100112,2100113,120000
21001,2100113,2100114,120000
21001,2100114,2100115,120000
21001,2100115,2100116,120000
21001,2100116,2100117,120000
21001,2100117,2100118,120000
21001,2100118,2100119,120000
21001,2100119,2100120,120000
21001,2100120,2100121,120000
21001,2100121,2100122,120000
21001,2100122,2100123,120000
21001,2100123,2100124,120000
21001,2100124,2100125,120000
21001,2100125,2100126,120000
21001,2100126,2100127,120000
21001,2100127,2100128,120000
21001,2100128,2100129,120000
21001,2100129,2100130,120000
21001,2100130,2100131,120000
21001,2100131,2100132,120000
21001,2100132,2100133,120000
21001,2100133,2100134,120000
21001,2100134,2100135,120000
21001,2100135,2100136,120000
21001,2100136,2100137,120000
21001,2100137,2100138,120000
21002,2100201,2100202,120000
21002,2100202,2100203,120000
21002,2100203,2100204,120000
21002,2100204,2100205,120000
21002,2100205,2100206,120000
21002,2100206,2100207,120000
21002,2100207,2100208,120000
21002,2100208,2100209,120000
21002,2100209,2100210,120000
21002,2100210,2100211,120000
21002,2100211,2100212,120000
21002,2100212,2100213,120000
21002,2100213,2100214,120000
21002,2100214,2100215,120000
21002,2100215,2100216,120000
21002,2100216,2100217,120000
21002,2100217,2100218,120000
21002,2100218,2100219,120000
21002,2100219,2100220,120000
21002,2100220,2100221,120000
21002,2100221,2100222,120000
21002,2100222,2100223,120000
21002,2100223,2100224,120000
21002,2100224,2100225,120000
21002,2100225,2100226,120000
21002,2100226,2100227,120000
21002,2100227,2100228,120000
21002,2100228,2100229,120000
21002,2100229,2100230,120000
21002,2100230,2100231,120000
21002,2100231,2100232,120000
21002,2100232,2100233,120000
21002,2100233,2100234,120000
21002,2100234,2100235,120000
21002,2100235,2100236,120000
21002,2100236,2100237,120000
21002,2100237,2100238,120000
21002,2100238,2100239,120000
21002,2100239,2100240,120000
21002,2100240,2100241,120000
21002,2100241,2100242,120000
21002,2100242,2100243,120000
21002,2100243,2100244,120000
21002,2100244,2100245,120000
21002,2100245,2100246,120000
21002,2100246,2100247,120000
21002,2100247,2100248,120000
21002,2100248,2100249,120000
21002,2100249,2100250,120000
21002,2100250,2100251,120000
21002,2100251,2100252,120000
21002,2100252,2100253,120000
21002,2100253,2100254,120000
21002,2100254,2100255,120000
21003,2100301,2100302,120000
21003,2100302,2100303,120000
21003,2100303,2100304,120000
21003,2100304,2100305,120000
21003,2100305,2100306,120000
21003,2100306,2100307,120000
21003,2100307,2100308,120000
21003,2100308,2100309,120000
21003,2100309,2100310,120000
21003,2100310,2100311,120000
21003,2100311,2100312,120000
21003,2100312,2100313,120000
21003,2100313,2100314,120000
21003,2100314,2100315,120000
21003,2100315,2100316,120000
21003,2100316,2100317,120000
21003,2100317,2100318,120000
21003,2100318,2100319,120000
21003,2100319,2100320,120000
21003,2100320,2100321,120000
21003,2100321,2100322,120000
21003,2100322,2100323,120000
21003,2100323,2100324,120000
21003,2100324,2100325,120000
21003,2100325,2100326,120000
21004,2100401,2100402,120000
21004,2100402,2100403,120000
21004,2100403,2100404,120000
21004,2100404,2100405,120000
21004,2100405,2100406,120000
21004,2100406,2100407,120000
21004,2100407,2100408,120000
21004,2100408,2100409,120000
21004,2100409,2100410,120000
21004,2100410,2100411,120000
21004,2100411,2100412,120000
21004,2100412,2100413,120000
21004,2100413,2100414,120000
21004,2100414,2100415,120000
21004,2100415,2100416,120000
21004,2100416,2100417,120000
21004,2100417,2100418,120000
21004,2100418,2100419,120000
21004,2100419,2100420,120000
21004,2100420,2100421,120000
21004,2100421,2100422,120000
21004,2100422,2100423,120000
21004,2100423,2100424,120000
21004,2100424,2100425,120000
21004,2100425,2100426,120000
21004,2100426,2100427,120000
21004,2100427,2100428,120000
21004,2100428,2100429,120000
21004,2100429,2100430,120000
21004,2100430,2100431,120000
21004,2100431,2100432,120000
21004,2100432,2100433,120000
21004,2100433,2100434,120000
21004,2100434,2100435,120000
21005,2100501,2100502,120000
21005,2100502,2100503,120000
21005,2100503,2100504,120000
21005,2100504,2100505,120000
21006,2100601,2100602,120000
21007,2100701,2100702,120000
21007,2100702,2100703,120000
21007,2100703,2100704,120000
21007,2100704,2100705,120000
21007,2100705,2100706,120000
21007,2100706,2100707,120000
21007,2100707,2100708,120000
21008,2100801,2100802,120000
21008,2100802,2100803,120000
21008,2100803,2100804,120000
21008,2100804,2100805,120000
21008,2100805,2100806,120000
21008,2100806,2100807,120000
21008,2100807,2100808,120000
21008,2100808,2100809,120000
21008,2100809,2100810,120000
21008,2100810,2100811,120000
21008,2100811,2100812,120000
21009,2100901,2100902,120000
21009,2100902,2100903,120000
21009,2100903,2100904,120000
21009,2100904,2100905,120000
21009,2100905,2100906,120000
21009,2100906,2100907,120000
21009,2100907,2100908,120000
21010,2101001,2101002,120000
21010,2101002,2101003,120000
21010,2101003,2101004,120000
21010,2101004,2101005,120000
21010,2101005,2101006,120000
21010,2101006,2101007,120000
21010,2101007,2101008,120000
21010,2101008,2101009,120000
21010,2101009,2101010,120000
21011,2101101,2101102,120000
21011,2101102,2101103,120000
21011,2101103,2101104,120000
21011,2101104,2101105,120000
21011,2101105,2101106,120000
21011,2101106,2101107,120000
21011,2101107,2101108,120000
21012,2101201,2101202,120000
21012,2101202,2101203,120000
21012,2101203,2101204,120000
21012,2101204,2101205,120000
21012,2101205,2101206,120000
21012,2101205,2101209,120000
21012,2101206,2101207,120000
21012,2101209,2101208,120000
22001,2200101,2200102,120000
22001,2200102,2200103,120000
22001,2200103,2200104,120000
22001,2200104,2200105,120000
22001,2200105,2200106,120000
22001,2200106,2200107,120000
22001,2200107,2200108,120000
22001,2200108,2200109,120000
22001,2200109,2200110,120000
22001,2200110,2200111,120000
22001,2200111,2200112,120000
22001,2200112,2200113,120000
22001,2200113,2200114,120000
22001,2200114,2200115,120000
22001,2200115,2200116,120000
22001,2200116,2200131,120000
22001,2200117,2200118,120000
22001,2200118,2200119,120000
22001,2200119,2200120,120000
22001,2200120,2200121,120000
22001,2200121,2200122,120000
22001,2200122,2200123,120000
22001,2200123,2200124,120000
22001,2200124,2200125,120000
22001,2200125,2200126,120000
22001,2200126,2200127,120000
22001,2200127,2200128,120000
22001,2200128,2200129,120000
22001,2200129,2200130,120000
22001,2200131,2200117,120000
22002,2200201,2200202,120000
22002,2200202,2200203,120000
22002,2200203,2200204,120000
22002,2200204,2200205,120000
22002,2200205,2200206,120000
22002,2200206,2200207,120000
22002,2200207,2200208,120000
22002,2200208,2200209,120000
22002,2200209,2200210,120000
22002,2200210,2200212,120000
22003,2200301,2200302,120000
22003,2200302,2200303,120000
22004,2200401,2200402,120000
22005,2200501,2200502,120000
22005,2200502,2200503,120000
22006,2200601,2200602,120000
22006,2200602,2200603,120000
22007,2200701,2200702,120000
22007,2200702,2200703,120000
22007,2200703,2200704,120000
22007,2200704,2200705,120000
22007,2200705,2200706,120000
22007,2200706,2200707,120000
22007,2200707,2200708,120000
22007,2200708,2200709,120000
22007,2200709,2200710,120000
22007,2200710,2200711,120000
22007,2200711,2200712,120000
22007,2200712,2200713,120000
22007,2200713,2200714,120000
22007,2200714,2200715,120000
22007,2200715,2200716,120000
22007,2200716,2200717,120000
22007,2200717,2200718,120000
22007,2200718,2200719,120000
22007,2200719,2200720,120000
22007,2200720,2200721,120000
22007,2200721,2200722,120000
22007,2200722,2200723,120000
22007,2200723,2200724,120000
22007,2200724,2200725,120000
22007,2200725,2200726,120000
22007,2200726,2200727,120000
22007,2200727,2200728,120000
22007,2200728,2200729,120000
22008,2200801,2200802,120000
22008,2200802,2200803,120000
22008,2200803,2200804,120000
22008,2200804,2200805,120000
22008,2200805,2200806,120000
22008,2200806,2200807,120000
22008,2200807,2200808,120000
22009,2200901,2200902,120000
22010,2201001,2201002,120000
22010,2201002,2201003,120000
22010,2201003,2201004,120000
22010,2201004,2201005,120000
22011,2201101,2201102,120000
22011,2201102,2201103,120000
22011,2201103,2201105,120000
22011,2201105,2201106,120000
22011,2201106,2201107,120000
22011,2201107,2201108,120000
22012,2201201,2201202,120000
22012,2201202,2201203,120000
22012,2201203,2201204,120000
22012,2201204,2201205,120000
22012,2201205,2201206,120000
23001,2300101,2300102,120000
23001,2300102,2300103,120000
23001,2300103,2300104,120000
23001,2300104,2300105,120000
23001,2300105,2300106,120000
23001,2300106,2300107,120000
23001,2300107,2300108,120000
23001,2300108,2300109,120000
23001,2300109,2300110,120000
23001,2300110,2300111,120000
23001,2300111,2300112,120000
23001,2300112,2300113,120000
23001,2300113,2300114,120000
23001,2300114,2300115,120000
23001,2300115,2300116,120000
23001,2300116,2300117,120000
23001,2300117,2300118,120000
23001,2300118,2300119,120000
23001,2300119,2300120,120000
23001,2300120,2300121,120000
23001,2300121,2300122,120000
23001,2300122,2300123,120000
23001,2300123,2300124,120000
23001,2300124,2300125,120000
23001,2300125,2300126,120000
23001,2300126,2300127,120000
23001,2300127,2300128,120000
23001,2300128,2300129,120000
23001,2300129,2300130,120000
23001,2300130,2300131,120000
23001,2300131,2300132,120000
23001,2300132,2300133,120000
23001,2300133,2300134,120000
23001,2300134,2300135,120000
23001,2300135,2300136,120000
23001,2300136,2300137,120000
23001,2300137,2300138,120000
23001,2300138,2300139,120000
23001,2300139,2300140,120000
23001,2300140,2300142,120000
23001,2300140,2300141,120000
23001,2300142,2300143,120000
23002,2300201,2300202,120000
23002,2300202,2300203,120000
23002,2300203,2300204,120000
23002,2300204,2300205,120000
23002,2300205,2300206,120000
23002,2300206,2300207,120000
23003,2300301,2300302,120000
23003,2300302,2300303,120000
23004,2300401,2300402,120000
23004,2300402,2300403,120000
23004,2300403,2300404,120000
23004,2300404,2300405,120000
23004,2300405,2300406,120000
23004,2300406,2300407,120000
23004,2300407,2300408,120000
23004,2300408,2300409,120000
23004,2300409,2300410,120000
23005,2300501,2300502,120000
23005,2300502,2300503,120000
23005,2300503,2300504,120000
23005,2300504,2300505,120000
23005,2300505,2300506,120000
23006,2300601,2300602,120000
23006,2300602,2300603,120000
23006,2300603,2300604,120000
23006,2300604,2300605,120000
23006,2300605,2300606,120000
23006,2300606,2300607,120000
23006,2300607,2300608,120000
23006,2300608,2300609,120000
23006,2300609,2300610,120000
23006,2300610,2300611,120000
24001,2400101,2400102,120000
24001,2400102,2400103,120000
24001,2400103,2400104,120000
24001,2400104,2400105,120000
24001,2400105,2400106,120000
24001,2400106,2400107,120000
24001,2400107,2400108,120000
24001,2400108,2400109,120000
24001,2400109,2400110,120000
24001,2400110,2400111,120000
24001,2400111,2400112,120000
24001,2400112,2400113,120000
24001,2400113,2400114,120000
24001,2400114,2400115,120000
24001,2400115,2400116,120000
24001,2400116,2400117,120000
24001,2400117,2400118,120000
24001,2400118,2400119,120000
24001,2400119,2400120,120000
24001,2400120,2400121,120000
24001,2400121,2400122,120000
24001,2400122,2400123,120000
24001,2400123,2400124,120000
24001,2400124,2400125,120000
24001,2400125,2400126,120000
24001,2400126,2400127,120000
24001,2400127,2400128,120000
24001,2400128,2400129,120000
24001,2400129,2400130,120000
24001,2400130,2400131,120000
24001,2400131,2400132,120000
24001,2400132,2400133,120000
24001,2400133,2400134,120000
24002,2400201,2400202,120000
24002,2400202,2400203,120000
24002,2400203,2400204,120000
24002,2400204,2400205,120000
24002,2400205,2400206,120000
24002,2400206,2400207,120000
24002,2400207,2400208,120000
24002,2400208,2400209,120000
24002,2400209,2400210,120000
24002,2400210,2400211,120000
24002,2400211,2400212,120000
24003,2400301,2400302,120000
24003,2400302,2400303,120000
24003,2400303,2400304,120000
24003,2400304,2400305,120000
24003,2400305,2400306,120000
24003,2400306,2400307,120000
24004,2400401,2400402,120000
24005,2400501,2400502,120000
24006,2400601,2400602,120000
24006,2400602,2400603,120000
24006,2400603,2400604,120000
24006,2400604,2400605,120000
24006,2400605,2400606,120000
24006,2400606,2400607,120000
24006,2400607,2400608,120000
24006,2400608,2400609,120000
24006,2400609,2400610,120000
24006,2400610,2400611,120000
24006,2400611,2400612,120000
24006,2400612,2400613,120000
24006,2400613,2400614,120000
24006,2400614,2400615,120000
24006,2400615,2400616,120000
24006,2400616,2400617,120000
24007,2400701,2400702,120000
24007,2400702,2400703,120000
24007,2400703,2400704,120000
25001,2500101,2500102,120000
25001,2500102,2500103,120000
25001,2500103,2500104,120000
25001,2500104,2500105,120000
25001,2500105,2500106,120000
25001,2500106,2500107,120000
25001,2500107,2500108,120000
25001,2500108,2500109,120000
25001,2500109,2500110,120000
25001,2500110,2500111,120000
25001,2500111,2500112,120000
25001,2500112,2500113,120000
25001,2500113,2500114,120000
25001,2500114,2500115,120000
25001,2500115,2500116,120000
25001,2500116,2500117,120000
25001,2500117,2500118,120000
25001,2500118,2500119,120000
25001,2500119,2500120,120000
25001,2500120,2500121,120000
25001,2500121,2500122,120000
25001,2500122,2500123,120000
25001,2500123,2500124,120000
25001,2500124,2500125,120000
25001,2500125,2500126,120000
25001,2500126,2500127,120000
25001,2500127,2500128,120000
25001,2500128,2500129,120000
25001,2500129,2500130,120000
25001,2500130,2500131,120000
25001,2500131,2500132,120000
25001,2500132,2500133,120000
25001,2500133,2500134,120000
25001,2500134,2500135,120000
25001,2500135,2500136,120000
25001,2500136,2500137,120000
25001,2500137,2500138,120000
25001,2500138,2500139,120000
25001,2500139,2500140,120000
25001,2500140,2500141,120000
25001,2500141,2500142,120000
25001,2500142,2500143,120000
25001,2500143,2500144,120000
25001,2500144,2500145,120000
25001,2500145,2500146,120000
25001,2500146,2500147,120000
25002,2500201,2500202,120000
25002,2500202,2500203,120000
25002,2500203,2500204,120000
25002,2500204,2500205,120000
25002,2500205,2500206,120000
25002,2500206,2500207,120000
25002,2500207,2500208,120000
25002,2500208,2500209,120000
25002,2500209,2500210,120000
25002,2500210,2500211,120000
25002,2500211,2500212,120000
25002,2500212,2500213,120000
25002,2500213,2500214,120000
25002,2500214,2500215,120000
25002,2500215,2500216,120000
25002,2500216,2500217,120000
25003,2500301,2500302,120000
25003,2500302,2500303,120000
25003,2500303,2500304,120000
25003,2500304,2500305,120000
25003,2500305,2500306,120000
25003,2500306,2500307,120000
25003,2500307,2500308,120000
26001,2600101,2600102,120000
26001,2600102,2600103,120000
26001,2600103,2600104,120000
26001,2600104,2600105,120000
26001,2600105,2600106,120000
26001,2600106,2600107,120000
26001,2600107,2600108,120000
26001,2600108,2600109,120000
26001,2600109,2600110,120000
26001,2600110,2600111,120000
26001,2600111,2600112,120000
26001,2600112,2600113,120000
26001,2600113,2600114,120000
26001,2600114,2600115,120000
26001,2600115,2600116,120000
26001,2600116,2600117,120000
26001,2600117,2600118,120000
26001,2600118,2600119,120000
26001,2600119,2600120,120000
26001,2600120,2600121,120000
26002,2600201,2600202,120000
26002,2600202,2600203,120000
26002,2600203,2600204,120000
26002,2600204,2600205,120000
26002,2600205,2600206,120000
26002,2600206,2600207,120000
26002,2600207,2600208,120000
26002,2600208,2600209,120000
26002,2600209,2600210,120000
26002,2600210,2600211,120000
26002,2600211,2600212,120000
26002,2600212,2600213,120000
26003,2600301,2600302,120000
26003,2600302,2600303,120000
26003,2600303,2600304,120000
26003,2600304,2600305,120000
26003,2600305,2600306,120000
26003,2600306,2600307,120000
26003,2600307,2600308,120000
26003,2600308,2600309,120000
26003,2600309,2600310,120000
26003,2600310,2600311,120000
26003,2600311,2600312,120000
26003,2600312,2600313,120000
26003,2600313,2600314,120000
26003,2600314,2600315,120000
26003,2600315,2600316,120000
26003,2600316,2600317,120000
26003,2600317,2600318,120000
26003,2600318,2600319,120000
26003,2600319,2600320,120000
26003,2600320,2600321,120000
26003,2600321,2600322,120000
26003,2600322,2600323,120000
26003,2600323,2600324,120000
26003,2600324,2600325,120000
26003,2600325,2600326,120000
26003,2600326,2600327,120000
26004,2600401,2600402,120000
26004,2600402,2600403,120000
26004,2600403,2600404,120000
26004,2600404,2600405,120000
26004,2600405,2600406,120000
26004,2600406,2600407,120000
26004,2600407,2600408,120000
26004,2600408,2600409,120000
26004,2600409,2600410,120000
26004,2600410,2600411,120000
26004,2600411,2600412,120000
26004,2600412,2600413,120000
26004,2600413,2600414,120000
26004,2600414,2600415,120000
26004,2600415,2600416,120000
26004,2600416,2600417,120000
26004,2600417,2600418,120000
26005,2600501,2600502,120000
26005,2600502,2600503,120000
26005,2600503,2600504,120000
26005,2600504,2600505,120000
26005,2600505,2600506,120000
